,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
2363,2363,1047,54,,"Hi, i bought these in both colors. the material is very nice. for me the only part of the pants that stretched was the waistband. sadly i had to return them.",5,1,1,General Petite,Bottoms,Pants
2364,2364,1047,63,,"Purchased these in both colors today. (great sale price.)
hei hei is my favorite brand of pants, especially their pull on prints.
i am always a medium, these ran slightly large in the waist and stomach. i tried on a few mediums and luckily found the smallest in each.
the beige motif is beautiful and can really be dressed up. the material is soft the color scheme is gorgeous. they have a lovely silky feel to them. i always wear an over top so the little bit largeness won't bother me. being on",5,1,1,General Petite,Bottoms,Pants
2365,2365,1047,66,Nice pants,"This is my second pair of joggers from retailer and since this purchase, i have bought another pair. it seems that they are just a great fit for my body, long and lean, but not extreme. someone said they run large, but my experience is true to size. these pants can be very casual around the house, out for errands or dressed up and worn for casual evenings out. i love that the elastic waist isn't bunchee. they hang very straight and pretty, just like in this picture. the fabric has some text",5,1,1,General Petite,Bottoms,Pants
2366,2366,872,34,"Love the shirt, but arm holes are a bit big","I love the shirt and it runs true to size everywhere but the arm holes. i bought a size small and the length was great, the fit was great, but the arm holes were gappy and big. i had to return it and was bummed because i loved it otherwise.",2,1,8,General Petite,Tops,Knits
2367,2367,1025,39,Perfect fit,"Got these in 28 and they fit like a dream.  the best medium wash, so versatile for all seasons.   i love the rise because it sucks in my pooch.  sometimes i wear 29 or 28 in paige.  i have a wide waist, slim hips, flat bum--these jeans help me look shapelier.",5,1,0,General,Bottoms,Jeans
2368,2368,1047,37,,Love love love these pants!!! super comfortable and fit true to size.,5,1,0,General Petite,Bottoms,Pants
2369,2369,872,26,Awesome top,"I love love this top and bought it in both colors. it runs a tad big but fits me well. both l and xl fit me well, but the xl was longer so i have one in each size. i really like this top. it looks good, goes well with most pants especially blue, and is very comfortable. i am very happy with my purchase.",4,1,0,General Petite,Tops,Knits
2370,2370,844,26,Too sheer,"I bought both colors based on the reviews and really like the prints. however, they are too sheer. i don't want to wear a tank top, but you have to with these tops since they are so sheer. i can also see the fabric tearing easily, it is too delicate. i sent both colors back. what a waste because the prints and colors are good. these tops are also not for busty ladies. i have a big bust, and the top part didn't cover my entire bust and was awkward because the division between the fabrics would st",2,0,2,General,Tops,Blouses
2371,2371,1028,41,Great jean for 'boyfriend' fit,"I always love the arielle jeans. every color seems to be slightly different in the fit, but they are always slim enough in the leg and thigh to be stylish without being too restricting. to echo the other reviews, the pockets are a little low on these compared to other arielle cut jeans that i already own. i have a fairly straight, athletic shaped body and went with my 'larger' size to wear them as more of a boyfriend fit. the fabric is a very soft and forgiving denim and the dark color can be dr",5,1,0,General,Bottoms,Jeans
2372,2372,1047,58,Bought the neutral today,"Bought these today at the denver store (nice peeps at cc!). anyway, i feel in love. the style is simple, free and easy for summer and the neutral color is lovely in person. so glad i bought these...now i have something to wear to work tomorrow :)!",4,1,1,General Petite,Bottoms,Pants
2373,2373,132,62,Beware when washing,"Wore this romper 1x and after washing, the hem on one of the shorts/legs completely unraveled. if i want to ever wear it again, i will have to bring it to a tailor to get fixed. unacceptable for a $200 product. cute design and good fit but questionable quality.",3,0,0,General,Bottoms,Shorts
2374,2374,1110,30,Pijamas or dress?,"The fabric is too sheer, also looks like sleepwear. just not my thing.",2,0,0,General,Dresses,Dresses
2375,2375,176,34,"Comfy, well made, not crazy about the fit","Maybe it's just that it's a bath robe, but i'm not crazy about how this falls. it is very soft, cozy, and cute, though.",3,1,0,Initmates,Intimate,Sleep
2376,2376,1078,34,Perfect sweater dress to brighten up winter.,"This dress is really fun and easy to wear all winter. the colors are really easy to pair and like the last reviewer mentioned, i love the sheer sleeves. i was very worried about the comfort of the fabric because most sweater dresses always fail. this dress is extremely comfortable to wear. it is not scratchy at all. it is soft and comfortable for winter even indoors with the building's heat blasting away. the dress will fit the size you normally wear, however it may show lumps and bumps. i would",4,1,18,General Petite,Dresses,Dresses
2377,2377,248,38,"A supportive, comfy bralette? actually, yes.","I'm a 32dd, so i wouldn't normally wear a bralette out of the house (not enough support). this bralette is actually very supportive and comfortable. i'm probably going to get at least one more. for reference, i'm a 32dd (small back, big boobs) and a small fit me extremely well.",5,1,0,Initmates,Intimate,Intimates
2378,2378,1110,35,Lightweight!,"When this piece arrived, i was surprised at how weightless it was. there are 2 layers to it, an underlayer and then a very fine silk toplayer together, the ensemble is incredibly light and it is almost as though i feel like i am not wearing anything at all. to take it home, i did have to kind of stuff it in my bag, and this caused some considerable wrinkles which are very difficult to get out (super stubborn( but i am pleased with the look of the garment. usually, i like the look of a dress that",5,1,9,General,Dresses,Dresses
2379,2379,1078,48,Lovely sweater dress,"This sweater dress is beautifully unique in that it has lovely sheer sleeves to dress it up, but it's made of a soft sweater material that feels comfortable, warm and wintry at the same time. it does run true to size, i ordered a small (5'5"" and 118 lbs). knitted and knotted has come up with some killer sweater dresses this season!!!",5,1,1,General Petite,Dresses,Dresses
2380,2380,1110,39,What a controversial piece,"I have to say being a silk lover, decision was hard to make. the quality is phenomenal. i do agree to a reviewer that said it's pj like. i tried it with belt, didn't help much with the look somehow. it just felt empty. my daughter who i usually turn for opinions said ""ewww, grandma""... i know, truth hurts.

i can't exchange for a smaller size either because the fabric is not stretchy and i'm afraid the extra small would confine my arm movement. on top of that, the background is more peachy tha",3,1,1,General,Dresses,Dresses
2381,2381,1110,53,Unique dress,"This ia very pretty dress. however, it is a unique design. i like the design of the dress, but i can see where some may not. i can't see a younger person wearing this. it is more for an older woman. the dress is so soft, does wrinkle easily, but just a beautiful pattern and comfortable. i can see some of my friends thinking this is too much like a nightgown, but i really love this dress!",4,1,0,General,Dresses,Dresses
2382,2382,1110,56,Pretty fabric but needs serious pressing,"This dress arrived today in such a crumpled and wrinkled state that i was reluctant to even try it on. it is on the large size, but fine if you are looking for a very flowing look. longer at the front than shown in the photograph and i am 5'9"". i am sending it back. it is a pretty fabric, although shinier than expected. i am just not prepared to spend so much time pressing and steam ironing this item every time i want to wear it.",3,0,77,General,Dresses,Dresses
